VoteID,StudentID,ModuleID,FirstVote,SecondVote,FinalVote,IsDeleted
2480,406,149,9,5,7.0,0
2481,406,152,2,9,5.5,0
2482,355,149,8,3,5.5,0
2483,355,150,3,NULL,NULL,0
2484,355,152,9,3,6.0,0
2485,462,149,4,3,3.5,0
2486,462,151,5,NULL,NULL,0
2487,462,152,5,8,6.5,0
2488,228,154,3,9,6.0,0
2489,228,155,2,7,4.5,0
2490,340,154,4,1,2.5,0
2491,340,155,1,3,2.0,0
2492,340,156,4,1,2.5,0
2493,272,153,3,NULL,NULL,0
2494,272,154,3,3,3.0,0
2495,272,155,8,6,7.0,0
2496,272,156,3,2,2.5,0
2497,106,153,4,NULL,NULL,0
2498,106,154,3,9,6.0,0
2499,106,155,6,1,3.5,0
2500,106,156,7,4,5.5,0
2501,14,153,1,NULL,NULL,0
2502,14,154,10,4,7.0,0
2503,14,156,8,6,7.0,0
2504,239,154,10,9,9.5,0
2505,239,155,2,1,1.5,0
2506,239,156,10,2,6.0,0
2507,470,154,2,8,5.0,0
2508,470,155,10,1,5.5,0
2509,470,156,3,10,6.5,0
2510,243,154,2,1,1.5,0
2511,243,155,9,5,7.0,0
2512,243,156,7,7,7.0,0
2513,244,153,10,NULL,NULL,0
2514,244,154,4,2,3.0,0
2515,244,155,1,9,5.0,0
2516,244,156,7,9,8.0,0
2517,430,155,7,8,7.5,0
2518,207,154,4,7,5.5,0
2519,207,156,9,7,8.0,0
2520,158,154,10,5,7.5,0
2521,158,155,5,5,5.0,0
2522,158,156,8,7,7.5,0
2523,349,154,5,10,7.5,0
2524,349,155,4,10,7.0,0
2525,349,156,1,5,3.0,0
2526,193,154,8,4,6.0,0
2527,193,155,3,7,5.0,0
2528,193,156,2,2,2.0,0
2529,40,153,3,NULL,NULL,0
2530,40,154,7,3,5.0,0
2531,40,156,9,6,7.5,0
2532,178,153,3,NULL,NULL,0
2533,178,154,9,9,9.0,0
2534,178,155,1,9,5.0,0
2535,178,156,10,10,10.0,0
2536,267,153,10,NULL,NULL,0
2537,267,155,4,5,4.5,0
2538,20,154,10,7,8.5,0
2539,20,155,4,9,6.5,0
2540,20,156,4,3,3.5,0
2541,383,155,8,3,5.5,0
2542,383,156,1,6,3.5,0
2543,195,154,5,4,4.5,0
2544,195,156,4,2,3.0,0
2545,152,153,6,NULL,NULL,0
2546,152,154,9,8,8.5,0
2547,152,155,6,5,5.5,0
2548,152,156,8,7,7.5,0
2549,101,154,5,8,6.5,0
2550,101,155,8,7,7.5,0
2551,101,156,5,6,5.5,0
2552,233,154,4,7,5.5,0
2553,233,155,8,5,6.5,0
2554,233,156,10,9,9.5,0
2555,450,154,7,4,5.5,0
2556,450,156,3,6,4.5,0
2557,412,157,1,9,5.0,0
2558,412,159,6,10,8.0,0
2559,472,157,2,6,4.0,0
2560,472,158,7,NULL,NULL,0
2561,472,159,6,6,6.0,0
2562,472,160,7,5,6.0,0
2563,284,157,3,2,2.5,0
2564,284,159,8,5,6.5,0
2565,284,160,6,10,8.0,0
2566,79,158,7,NULL,NULL,0
2567,79,159,5,1,3.0,0
2568,299,159,4,3,3.5,0
2569,357,157,5,6,5.5,0
2570,357,159,1,8,4.5,0
2571,357,160,4,8,6.0,0
2572,280,157,1,1,1.0,0
2573,280,159,2,8,5.0,0
2574,427,157,3,3,3.0,0
2575,427,159,9,8,8.5,0
2576,427,160,9,5,7.0,0
2577,388,157,4,6,5.0,0
2578,388,159,3,7,5.0,0
2579,388,160,9,8,8.5,0
2580,227,157,8,1,4.5,0
2581,227,158,4,NULL,NULL,0
2582,227,159,3,1,2.0,0
2583,227,160,7,6,6.5,0
2584,110,157,3,4,3.5,0
2585,110,159,3,10,6.5,0
2586,110,160,6,7,6.5,0
2587,234,157,8,1,4.5,0
2588,234,158,1,NULL,NULL,0
2589,234,159,1,6,3.5,0
2590,234,160,8,9,8.5,0
2591,292,157,6,6,6.0,0
2592,292,159,1,1,1.0,0
2593,292,160,3,8,5.5,0
2594,282,157,3,3,3.0,0
2595,282,158,3,NULL,NULL,0
2596,282,159,4,2,3.0,0
2597,282,160,10,5,7.5,0
2598,81,157,10,2,6.0,0
2599,81,159,7,9,8.0,0
2600,81,160,2,8,5.0,0
2601,96,159,4,7,5.5,0
2602,96,160,6,3,4.5,0
2603,115,157,7,3,5.0,0
2604,115,159,3,10,6.5,0
2605,115,160,8,4,6.0,0
2606,134,161,6,10,8.0,0
2607,134,163,4,4,4.0,0
2608,134,164,3,NULL,NULL,0
2609,213,161,8,4,6.0,0
2610,213,163,9,10,9.5,0
2611,331,161,6,8,7.0,0
2612,331,163,4,6,5.0,0
2613,331,164,4,NULL,NULL,0
2614,299,161,2,9,5.5,0
2615,299,163,7,2,4.5,0
2616,222,161,8,1,4.5,0
2617,222,163,8,2,5.0,0
2618,210,161,4,7,5.5,0
2619,210,162,1,NULL,NULL,0
2620,210,163,3,7,5.0,0
2621,210,164,9,NULL,NULL,0
2622,348,161,9,9,9.0,0
2623,348,163,2,8,5.0,0
2624,120,161,7,5,6.0,0
2625,120,163,7,8,7.5,0
2626,120,164,8,NULL,NULL,0
2627,318,161,3,3,3.0,0
2628,318,162,4,NULL,NULL,0
2629,214,161,3,9,6.0,0
2630,214,162,2,NULL,NULL,0
2631,214,163,5,5,5.0,0
2632,447,161,10,3,6.5,0
2633,447,163,3,3,3.0,0
2634,38,161,1,7,4.0,0
2635,38,162,10,NULL,NULL,0
2636,384,161,1,7,4.0,0
2637,384,162,8,NULL,NULL,0
2638,384,163,4,2,3.0,0
2639,99,161,1,5,3.0,0
2640,99,163,5,2,3.5,0
2641,351,161,6,4,5.0,0
2642,475,161,6,3,4.5,0
2643,475,162,2,NULL,NULL,0
2644,475,163,7,3,5.0,0
2645,115,165,5,7,6.0,0
2646,115,166,8,6,7.0,0
2647,115,169,8,1,4.5,0
2648,115,170,5,10,7.5,0
2649,103,165,3,2,2.5,0
2650,103,166,7,5,6.0,0
2651,103,167,10,NULL,NULL,0
2652,103,169,6,7,6.5,0
2653,103,170,10,2,6.0,0
2654,127,165,7,10,8.5,0
2655,127,169,3,1,2.0,0
2656,127,170,1,3,2.0,0
2657,39,165,3,7,5.0,0
2658,39,168,8,NULL,NULL,0
2659,39,169,2,3,2.5,0
2660,39,170,4,10,7.0,0
2661,319,165,7,10,8.5,0
2662,319,166,9,10,9.5,0
2663,319,169,9,8,8.5,0
2664,319,170,3,7,5.0,0
2665,233,165,8,4,6.0,0
2666,233,166,10,3,6.5,0
2667,233,167,7,NULL,NULL,0
2668,233,169,6,10,8.0,0
2669,234,165,8,9,8.5,0
2670,234,166,4,4,4.0,0
2671,234,170,5,4,4.5,0
2672,346,165,2,7,4.5,0
2673,346,166,4,1,2.5,0
2674,346,169,6,3,4.5,0
2675,346,170,3,1,2.0,0
2676,214,165,10,2,6.0,0
2677,214,166,1,6,3.5,0
2678,214,170,8,5,6.5,0
2679,493,165,1,1,1.0,0
2680,493,166,9,8,8.5,0
2681,493,169,7,8,7.5,0
2682,493,170,10,8,9.0,0
2683,128,165,5,2,3.5,0
2684,128,166,4,7,5.5,0
2685,128,170,6,1,3.5,0
2686,85,165,4,6,5.0,0
2687,85,166,4,8,6.0,0
2688,85,167,10,NULL,NULL,0
2689,85,170,10,3,6.5,0
2690,95,166,2,10,6.0,0
2691,95,168,7,NULL,NULL,0
2692,95,169,4,1,2.5,0
2693,95,170,10,8,9.0,0
2694,145,165,3,6,4.5,0
2695,145,166,3,9,6.0,0
2696,145,167,7,NULL,NULL,0
2697,145,169,4,2,3.0,0
2698,145,170,10,5,7.5,0
2699,2,166,9,10,9.5,0
2700,2,169,5,7,6.0,0
2701,2,170,4,5,4.5,0
2702,491,166,5,4,4.5,0
2703,491,168,2,NULL,NULL,0
2704,491,169,5,10,7.5,0
2705,491,170,10,10,10.0,0
2706,187,165,10,4,7.0,0
2707,187,166,5,5,5.0,0
2708,187,168,10,NULL,NULL,0
2709,187,169,7,5,6.0,0
2710,187,170,9,3,6.0,0
2711,9,165,1,10,5.5,0
2712,9,166,7,3,5.0,0
2713,358,165,9,9,9.0,0
2714,358,166,5,2,3.5,0
2715,358,167,2,NULL,NULL,0
2716,358,170,8,3,5.5,0
2717,79,171,3,2,2.5,0
2718,79,172,1,8,4.5,0
2719,79,174,9,6,7.5,0
2720,283,171,7,6,6.5,0
2721,283,172,10,3,6.5,0
2722,283,174,4,1,2.5,0
2723,305,171,5,10,7.5,0
2724,305,172,5,7,6.0,0
2725,305,174,10,4,7.0,0
2726,348,171,1,3,2.0,0
2727,348,172,6,2,4.0,0
2728,348,173,2,NULL,NULL,0
2729,348,174,8,6,7.0,0
2730,356,171,6,9,7.5,0
2731,356,172,7,4,5.5,0
2732,356,174,8,1,4.5,0
2733,59,171,7,2,4.5,0
2734,392,171,6,9,7.5,0
2735,392,172,5,6,5.5,0
2736,392,174,2,4,3.0,0
2737,57,172,1,4,2.5,0
2738,57,173,3,NULL,NULL,0
2739,57,174,7,3,5.0,0
2740,274,172,1,4,2.5,0
2741,274,173,8,NULL,NULL,0
2742,274,174,5,7,6.0,0
2743,429,171,2,1,1.5,0
2744,429,172,8,10,9.0,0
2745,429,174,7,9,8.0,0
2746,126,171,1,9,5.0,0
2747,126,172,6,3,4.5,0
2748,126,174,10,1,5.5,0
2749,109,171,2,8,5.0,0
2750,109,172,5,2,3.5,0
2751,109,174,1,5,3.0,0
2752,260,171,6,1,3.5,0
2753,260,172,9,6,7.5,0
2754,260,174,9,10,9.5,0
2755,308,172,6,3,4.5,0
2756,308,174,3,4,3.5,0
2757,487,171,9,3,6.0,0
2758,487,172,4,1,2.5,0
2759,487,173,3,NULL,NULL,0
2760,487,174,10,2,6.0,0
2761,381,171,1,4,2.5,0
2762,381,172,4,5,4.5,0
2763,381,174,2,7,4.5,0
2764,43,175,6,1,3.5,0
2765,43,176,7,3,5.0,0
2766,43,177,10,10,10.0,0
2767,43,179,4,1,2.5,0
2768,43,180,6,4,5.0,0
2769,332,175,3,4,3.5,0
2770,332,176,9,5,7.0,0
2771,332,177,3,4,3.5,0
2772,332,178,5,NULL,NULL,0
2773,332,179,3,1,2.0,0
2774,332,180,5,8,6.5,0
2775,351,175,10,1,5.5,0
2776,351,176,3,3,3.0,0
2777,351,177,3,5,4.0,0
2778,351,178,6,NULL,NULL,0
2779,351,179,7,5,6.0,0
2780,351,180,9,8,8.5,0
2781,212,175,2,8,5.0,0
2782,212,176,8,6,7.0,0
2783,212,177,7,2,4.5,0
2784,212,179,3,5,4.0,0
2785,212,180,6,9,7.5,0
2786,13,175,8,3,5.5,0
2787,13,176,8,3,5.5,0
2788,13,177,2,3,2.5,0
2789,13,178,10,NULL,NULL,0
2790,13,179,10,6,8.0,0
2791,13,180,9,5,7.0,0
2792,316,175,9,3,6.0,0
2793,316,177,4,8,6.0,0
2794,316,180,2,3,2.5,0
2795,101,175,1,2,1.5,0
2796,101,176,9,1,5.0,0
2797,101,177,6,9,7.5,0
2798,101,180,2,8,5.0,0
2799,345,175,8,5,6.5,0
2800,345,176,4,10,7.0,0
2801,345,177,2,10,6.0,0
2802,345,179,6,3,4.5,0
2803,345,180,2,8,5.0,0
2804,140,175,3,3,3.0,0
2805,140,179,9,8,8.5,0
2806,140,180,1,6,3.5,0
2807,128,175,3,3,3.0,0
2808,128,176,3,7,5.0,0
2809,128,177,5,10,7.5,0
2810,128,179,4,4,4.0,0
2811,128,180,1,9,5.0,0
2812,386,175,4,5,4.5,0
2813,386,176,8,1,4.5,0
2814,386,177,9,8,8.5,0
2815,386,179,6,1,3.5,0
2816,386,180,1,3,2.0,0
2817,36,175,6,10,8.0,0
2818,36,176,9,6,7.5,0
2819,36,177,6,4,5.0,0
2820,36,179,5,10,7.5,0
2821,36,180,3,7,5.0,0
2822,151,175,4,3,3.5,0
2823,151,177,6,7,6.5,0
2824,151,178,3,NULL,NULL,0
2825,151,179,8,8,8.0,0
2826,151,180,3,3,3.0,0
2827,144,176,1,7,4.0,0
2828,144,177,7,6,6.5,0
2829,144,179,10,3,6.5,0
2830,144,180,6,10,8.0,0
2831,252,175,3,3,3.0,0
2832,252,176,2,2,2.0,0
2833,252,177,7,4,5.5,0
2834,252,178,10,NULL,NULL,0
2835,252,179,10,7,8.5,0
2836,252,180,4,8,6.0,0
2837,271,175,3,7,5.0,0
2838,271,176,10,5,7.5,0
2839,271,177,3,1,2.0,0
2840,271,179,5,10,7.5,0
2841,271,180,9,6,7.5,0
2842,156,175,4,2,3.0,0
2843,156,176,9,1,5.0,0
2844,156,177,10,9,9.5,0
2845,156,179,3,2,2.5,0
2846,156,180,2,3,2.5,0
2847,378,175,2,3,2.5,0
2848,378,176,6,5,5.5,0
2849,378,177,2,6,4.0,0
2850,378,179,9,7,8.0,0
2851,378,180,7,5,6.0,0
2852,3,175,2,10,6.0,0
2853,3,176,6,5,5.5,0
2854,3,177,1,7,4.0,0
2855,3,179,3,1,2.0,0
2856,3,180,7,3,5.0,0
2857,52,175,9,8,8.5,0
2858,52,176,9,8,8.5,0
2859,52,177,6,9,7.5,0
2860,52,179,7,7,7.0,0
2861,52,180,7,5,6.0,0
2862,344,175,2,10,6.0,0
2863,344,176,3,4,3.5,0
2864,344,177,3,2,2.5,0
2865,344,179,7,3,5.0,0
2866,344,180,4,3,3.5,0
2867,164,175,2,1,1.5,0
2868,164,176,10,5,7.5,0
2869,164,177,2,5,3.5,0
2870,171,175,2,2,2.0,0
2871,171,176,10,8,9.0,0
2872,171,177,7,10,8.5,0
2873,171,180,9,2,5.5,0
2874,197,175,9,4,6.5,0
2875,197,176,9,1,5.0,0
2876,197,177,7,7,7.0,0
2877,197,179,3,1,2.0,0
2878,197,180,6,4,5.0,0
2879,359,175,9,6,7.5,0
2880,359,176,7,4,5.5,0
2881,359,177,1,6,3.5,0
2882,359,179,3,5,4.0,0
2883,359,180,9,4,6.5,0
2884,278,175,1,6,3.5,0
2885,278,176,3,7,5.0,0
2886,278,177,10,3,6.5,0
2887,278,179,10,1,5.5,0
2888,278,180,7,9,8.0,0
2889,306,175,3,8,5.5,0
2890,306,176,4,4,4.0,0
2891,306,177,9,4,6.5,0
2892,306,179,7,4,5.5,0
2893,306,180,8,7,7.5,0
2894,17,176,6,2,4.0,0
2895,17,177,9,7,8.0,0
2896,17,178,8,NULL,NULL,0
2897,17,179,7,9,8.0,0
2898,17,180,2,1,1.5,0
2899,256,182,9,3,6.0,0
2900,256,183,4,NULL,NULL,0
2901,256,185,9,9,9.0,0
2902,103,181,3,NULL,NULL,0
2903,103,182,10,2,6.0,0
2904,71,182,8,8,8.0,0
2905,71,185,6,10,8.0,0
2906,71,186,9,NULL,NULL,0
2907,403,182,5,4,4.5,0
2908,403,185,8,7,7.5,0
2909,403,186,9,NULL,NULL,0
2910,95,182,10,7,8.5,0
2911,95,185,5,6,5.5,0
2912,151,181,1,NULL,NULL,0
2913,151,184,7,NULL,NULL,0
2914,151,185,7,9,8.0,0
2915,27,181,6,NULL,NULL,0
2916,27,182,2,3,2.5,0
2917,27,184,10,NULL,NULL,0
2918,27,185,10,3,6.5,0
2919,364,181,5,NULL,NULL,0
2920,364,182,1,8,4.5,0
2921,364,185,10,1,5.5,0
2922,304,182,10,7,8.5,0
2923,304,185,8,10,9.0,0
2924,407,182,9,10,9.5,0
2925,407,185,9,6,7.5,0
2926,83,182,5,2,3.5,0
2927,83,184,10,NULL,NULL,0
2928,83,185,5,2,3.5,0
2929,4,181,8,NULL,NULL,0
2930,4,182,6,4,5.0,0
2931,4,185,2,7,4.5,0
2932,4,186,10,NULL,NULL,0
2933,246,182,6,1,3.5,0
2934,246,184,9,NULL,NULL,0
2935,246,185,1,6,3.5,0
2936,32,181,1,NULL,NULL,0
2937,32,182,3,8,5.5,0
2938,32,183,7,NULL,NULL,0
2939,32,184,10,NULL,NULL,0
2940,32,186,9,NULL,NULL,0
2941,459,181,9,NULL,NULL,0
2942,459,182,6,9,7.5,0
2943,459,183,4,NULL,NULL,0
2944,459,184,9,NULL,NULL,0
2945,459,185,4,1,2.5,0
2946,63,182,9,4,6.5,0
2947,63,185,2,9,5.5,0
2948,262,182,3,8,5.5,0
2949,262,185,4,1,2.5,0
2950,369,182,7,2,4.5,0
2951,369,185,4,1,2.5,0
2952,34,182,2,9,5.5,0
2953,34,183,10,NULL,NULL,0
2954,34,184,8,NULL,NULL,0
2955,73,182,8,10,9.0,0
2956,73,183,8,NULL,NULL,0
2957,406,182,1,1,1.0,0
2958,406,183,4,NULL,NULL,0
2959,406,185,2,1,1.5,0
2960,406,186,5,NULL,NULL,0
2961,17,183,10,NULL,NULL,0
2962,17,185,5,6,5.5,0
2963,443,185,1,7,4.0,0
2964,443,186,3,NULL,NULL,0
2965,490,181,6,NULL,NULL,0
2966,490,182,7,8,7.5,0
2967,490,183,7,NULL,NULL,0
2968,490,185,3,2,2.5,0
2969,147,187,4,5,4.5,0
2970,147,188,1,5,3.0,0
2971,147,189,8,7,7.5,0
2972,147,190,5,6,5.5,0
2973,147,191,4,10,7.0,0
2974,143,187,4,9,6.5,0
2975,143,188,1,8,4.5,0
2976,143,189,3,5,4.0,0
2977,143,190,6,4,5.0,0
2978,143,191,10,1,5.5,0
2979,143,192,4,NULL,NULL,0
2980,86,187,3,2,2.5,0
2981,86,189,8,4,6.0,0
2982,86,191,8,8,8.0,0
2983,86,192,5,NULL,NULL,0
2984,382,187,9,4,6.5,0
2985,382,188,9,6,7.5,0
2986,382,189,6,9,7.5,0
2987,382,190,3,10,6.5,0
2988,382,191,3,6,4.5,0
2989,382,192,6,NULL,NULL,0
2990,163,187,2,9,5.5,0
2991,163,188,6,10,8.0,0
2992,163,189,2,1,1.5,0
2993,163,190,1,9,5.0,0
2994,163,191,1,6,3.5,0
2995,228,187,8,8,8.0,0
2996,228,188,8,4,6.0,0
2997,228,189,4,6,5.0,0
2998,228,190,5,8,6.5,0
2999,228,191,5,2,3.5,0
3000,244,187,2,6,4.0,0
3001,244,188,10,8,9.0,0
3002,244,189,5,10,7.5,0
3003,244,190,6,4,5.0,0
3004,244,191,9,1,5.0,0
3005,244,192,2,NULL,NULL,0
3006,113,187,7,2,4.5,0
3007,113,188,2,4,3.0,0
3008,113,189,9,10,9.5,0
3009,113,191,1,9,5.0,0
3010,438,187,3,9,6.0,0
3011,438,188,3,8,5.5,0
3012,438,189,4,1,2.5,0
3013,438,190,9,7,8.0,0
3014,438,191,2,6,4.0,0
3015,438,192,8,NULL,NULL,0
3016,416,187,7,6,6.5,0
3017,416,188,4,6,5.0,0
3018,416,189,8,9,8.5,0
3019,416,190,9,10,9.5,0
3020,416,191,6,7,6.5,0
3021,209,187,5,7,6.0,0
3022,209,188,8,8,8.0,0
3023,209,189,3,10,6.5,0
3024,209,190,10,2,6.0,0
3025,209,192,7,NULL,NULL,0
3026,496,187,10,10,10.0,0
3027,496,188,7,7,7.0,0
3028,496,189,6,1,3.5,0
3029,496,190,10,10,10.0,0
3030,496,191,1,2,1.5,0
3031,496,192,10,NULL,NULL,0
3032,205,187,8,4,6.0,0
3033,205,188,9,4,6.5,0
3034,205,189,6,3,4.5,0
3035,205,190,2,9,5.5,0
3036,205,191,9,5,7.0,0
3037,279,187,5,7,6.0,0
3038,279,188,9,9,9.0,0
3039,279,189,10,8,9.0,0
3040,279,190,8,3,5.5,0
3041,279,191,6,8,7.0,0
3042,303,187,6,9,7.5,0
3043,303,188,9,2,5.5,0
3044,303,189,1,3,2.0,0
3045,303,190,8,10,9.0,0
3046,303,191,9,10,9.5,0
3047,18,187,2,3,2.5,0
3048,18,188,9,4,6.5,0
3049,18,189,8,2,5.0,0
3050,18,190,6,10,8.0,0
3051,18,191,5,6,5.5,0
3052,38,187,4,7,5.5,0
3053,38,188,3,9,6.0,0
3054,38,191,3,4,3.5,0
3055,296,187,9,6,7.5,0
3056,296,188,9,2,5.5,0
3057,296,189,10,4,7.0,0
3058,296,190,8,9,8.5,0
3059,296,191,6,10,8.0,0
3060,296,192,1,NULL,NULL,0
3061,67,187,10,10,10.0,0
3062,67,188,3,2,2.5,0
3063,67,189,10,1,5.5,0
3064,67,190,3,9,6.0,0
3065,67,191,7,10,8.5,0
3066,67,192,6,NULL,NULL,0
3067,219,187,6,9,7.5,0
3068,219,188,1,8,4.5,0
3069,219,190,6,4,5.0,0
3070,219,191,7,1,4.0,0
3071,298,187,10,4,7.0,0
3072,298,188,2,1,1.5,0
3073,298,189,9,3,6.0,0
3074,298,190,8,5,6.5,0
3075,298,191,6,6,6.0,0
3076,298,192,7,NULL,NULL,0
3077,287,187,1,9,5.0,0
3078,287,188,9,2,5.5,0
3079,287,189,2,1,1.5,0
3080,287,190,1,3,2.0,0
3081,287,191,8,4,6.0,0
3082,106,189,9,8,8.5,0
3083,106,190,7,3,5.0,0
3084,106,192,6,NULL,NULL,0
3085,178,187,10,7,8.5,0
3086,178,188,4,6,5.0,0
3087,178,189,10,1,5.5,0
3088,178,190,6,9,7.5,0
3089,178,191,7,2,4.5,0
3090,486,188,4,2,3.0,0
3091,486,189,7,7,7.0,0
3092,486,190,8,10,9.0,0
3093,486,191,6,2,4.0,0
3094,486,192,5,NULL,NULL,0
3095,218,187,10,1,5.5,0
3096,218,188,9,4,6.5,0
3097,218,189,3,8,5.5,0
3098,218,190,3,9,6.0,0
3099,218,191,7,7,7.0,0
3100,218,192,4,NULL,NULL,0
3101,375,187,9,2,5.5,0
3102,375,188,5,5,5.0,0
3103,375,189,7,2,4.5,0
3104,375,190,2,10,6.0,0
3105,354,188,4,6,5.0,0
3106,354,189,5,7,6.0,0
3107,354,190,1,6,3.5,0
3108,354,192,9,NULL,NULL,0
3109,76,187,3,8,5.5,0
3110,76,189,3,8,5.5,0
3111,76,190,7,3,5.0,0
3112,319,187,5,5,5.0,0
3113,319,188,9,10,9.5,0
3114,319,189,6,4,5.0,0
3115,319,191,10,1,5.5,0
3116,47,193,10,1,5.5,0
3117,47,195,9,NULL,NULL,0
3118,47,196,5,10,7.5,0
3119,47,197,5,6,5.5,0
3120,306,193,6,2,4.0,0
3121,306,195,6,NULL,NULL,0
3122,306,196,8,3,5.5,0
3123,306,197,2,8,5.0,0
3124,458,193,4,1,2.5,0
3125,458,196,9,2,5.5,0
3126,458,197,7,5,6.0,0
3127,43,193,1,4,2.5,0
3128,43,195,9,NULL,NULL,0
3129,43,196,2,9,5.5,0
3130,43,197,9,8,8.5,0
3131,1,193,6,9,7.5,0
3132,1,194,4,NULL,NULL,0
3133,1,195,5,NULL,NULL,0
3134,1,196,8,1,4.5,0
3135,1,197,2,4,3.0,0
3136,467,193,10,1,5.5,0
3137,467,195,6,NULL,NULL,0
3138,467,196,7,1,4.0,0
3139,467,197,3,7,5.0,0
3140,297,193,5,3,4.0,0
3141,297,196,3,4,3.5,0
3142,297,197,10,1,5.5,0
3143,84,193,6,8,7.0,0
3144,84,195,5,NULL,NULL,0
3145,84,196,1,8,4.5,0
3146,84,197,5,2,3.5,0
3147,231,193,3,5,4.0,0
3148,231,196,2,1,1.5,0
3149,231,197,10,5,7.5,0
3150,24,193,3,3,3.0,0
3151,24,196,10,9,9.5,0
3152,24,197,7,5,6.0,0
3153,190,193,10,7,8.5,0
3154,190,194,3,NULL,NULL,0
3155,190,197,3,3,3.0,0
3156,362,193,5,4,4.5,0
3157,362,194,2,NULL,NULL,0
3158,362,195,10,NULL,NULL,0
3159,362,196,4,5,4.5,0
3160,362,197,7,2,4.5,0
3161,494,193,4,1,2.5,0
3162,494,195,7,NULL,NULL,0
3163,494,196,3,1,2.0,0
3164,321,193,1,1,1.0,0
3165,321,196,7,3,5.0,0
3166,321,197,6,4,5.0,0
3167,260,193,9,10,9.5,0
3168,260,194,6,NULL,NULL,0
3169,260,196,1,1,1.0,0
3170,260,197,4,3,3.5,0
3171,314,193,10,1,5.5,0
3172,314,194,8,NULL,NULL,0
3173,314,195,8,NULL,NULL,0
3174,314,196,1,8,4.5,0
3175,314,197,2,2,2.0,0
3176,334,193,7,10,8.5,0
3177,334,194,9,NULL,NULL,0
3178,334,196,7,8,7.5,0
3179,334,197,2,1,1.5,0
3180,363,193,5,6,5.5,0
3181,363,196,7,2,4.5,0
3182,455,193,3,9,6.0,0
3183,455,196,1,8,4.5,0
3184,455,197,4,7,5.5,0
3185,165,193,3,4,3.5,0
3186,165,195,3,NULL,NULL,0
3187,165,196,3,2,2.5,0
3188,165,197,1,3,2.0,0
3189,135,193,4,10,7.0,0
3190,135,194,2,NULL,NULL,0
3191,135,195,1,NULL,NULL,0
3192,135,196,5,8,6.5,0
3193,135,197,8,3,5.5,0
3194,399,193,1,4,2.5,0
3195,399,196,6,2,4.0,0
3196,399,197,3,8,5.5,0
3197,107,193,8,10,9.0,0
3198,107,196,3,5,4.0,0
3199,148,193,6,10,8.0,0
3200,148,195,1,NULL,NULL,0
3201,148,196,2,10,6.0,0
3202,148,197,6,9,7.5,0
3203,467,199,3,7,5.0,0
3204,467,200,7,5,6.0,0
3205,467,201,9,7,8.0,0
3206,430,198,9,NULL,NULL,0
3207,430,199,9,7,8.0,0
3208,430,200,8,7,7.5,0
3209,362,199,5,5,5.0,0
3210,362,200,1,9,5.0,0
3211,362,201,8,9,8.5,0
3212,392,200,1,8,4.5,0
3213,392,201,10,3,6.5,0
3214,212,198,5,NULL,NULL,0
3215,212,199,7,10,8.5,0
3216,212,200,9,4,6.5,0
3217,212,201,3,4,3.5,0
3218,415,200,5,9,7.0,0
3219,415,201,8,1,4.5,0
3220,32,199,10,9,9.5,0
3221,32,200,5,7,6.0,0
3222,32,201,1,3,2.0,0
3223,233,198,3,NULL,NULL,0
3224,233,199,8,3,5.5,0
3225,233,200,6,6,6.0,0
3226,233,201,4,4,4.0,0
3227,359,198,1,NULL,NULL,0
3228,359,199,9,7,8.0,0
3229,359,200,5,7,6.0,0
3230,359,201,10,2,6.0,0
3231,6,199,9,10,9.5,0
3232,6,200,10,2,6.0,0
3233,6,201,2,7,4.5,0
3234,322,199,2,7,4.5,0
3235,322,200,3,4,3.5,0
3236,322,201,8,4,6.0,0
3237,309,199,10,9,9.5,0
3238,309,201,8,10,9.0,0
3239,345,198,1,NULL,NULL,0
3240,345,199,6,5,5.5,0
3241,345,200,2,9,5.5,0
3242,345,201,5,7,6.0,0
3243,389,198,1,NULL,NULL,0
3244,389,199,10,10,10.0,0
3245,389,200,4,4,4.0,0
3246,389,201,2,4,3.0,0
3247,498,199,2,9,5.5,0
3248,498,200,6,2,4.0,0
3249,498,201,9,6,7.5,0
3250,225,199,3,10,6.5,0
3251,225,201,1,4,2.5,0
3252,281,199,1,2,1.5,0
3253,281,200,6,4,5.0,0
3254,281,201,7,1,4.0,0
3255,103,202,7,10,8.5,0
3256,103,204,10,5,7.5,0
3257,103,207,1,2,1.5,0
3258,441,202,3,5,4.0,0
3259,441,204,3,9,6.0,0
3260,441,207,3,4,3.5,0
3261,302,202,10,5,7.5,0
3262,302,204,7,3,5.0,0
3263,302,205,6,NULL,NULL,0
3264,302,207,5,6,5.5,0
3265,470,204,6,4,5.0,0
3266,470,206,4,NULL,NULL,0
3267,470,207,8,1,4.5,0
3268,23,202,2,3,2.5,0
3269,23,206,6,NULL,NULL,0
3270,23,207,2,7,4.5,0
3271,200,204,6,6,6.0,0
3272,200,206,7,NULL,NULL,0
3273,200,207,1,1,1.0,0
3274,47,202,3,4,3.5,0
3275,47,203,7,NULL,NULL,0
3276,47,204,1,2,1.5,0
3277,47,205,4,NULL,NULL,0
3278,47,207,1,2,1.5,0
3279,77,202,3,4,3.5,0
3280,77,204,7,2,4.5,0
3281,77,206,5,NULL,NULL,0
3282,343,202,1,8,4.5,0
3283,343,204,6,4,5.0,0
3284,343,207,5,5,5.0,0
3285,449,202,1,5,3.0,0
3286,449,204,8,7,7.5,0
