EnrollmentID,StudentID,CourseID,EnrollmentDate,CompletionDate,IsDeleted
1913,489,86,2023-08-30,2024-10-04,0
1914,98,86,2023-08-15,2024-07-07,0
1915,9,86,2023-09-07,2024-10-22,0
1916,230,86,2023-08-30,2024-09-21,0
1917,391,86,2023-09-02,2024-08-16,0
1918,174,86,2023-08-10,2024-10-08,0
1919,444,86,2023-08-16,NULL,0
1920,217,86,2023-09-04,2024-11-28,0
1921,452,86,2023-08-14,2024-10-28,0
1922,263,86,2023-08-14,NULL,0
1923,386,87,2022-08-17,2023-10-31,0
1924,11,87,2022-09-04,NULL,0
1925,113,87,2022-09-05,2023-08-03,0
1926,440,87,2022-08-31,2023-08-11,0
1927,379,87,2022-08-19,2023-08-19,0
1928,159,87,2022-08-30,2023-10-15,0
1929,160,87,2022-08-14,2023-08-09,0
1930,117,87,2022-08-14,2023-10-14,0
1931,104,87,2022-09-01,2023-09-13,0
1932,281,87,2022-08-28,2023-12-07,0
1933,31,87,2022-08-31,2023-10-29,0
1934,336,87,2022-09-04,NULL,0
1935,468,87,2022-08-26,2023-08-09,0
1936,420,87,2022-08-22,2023-11-04,0
1937,354,87,2022-08-18,2023-08-06,0
1938,366,87,2022-08-11,NULL,0
1939,374,87,2022-08-22,2023-10-03,0
1940,111,87,2022-08-24,NULL,0
1941,310,87,2022-08-13,NULL,0
1942,182,87,2022-08-28,2023-08-06,0
1943,257,87,2022-08-20,2023-09-01,0
1944,155,87,2022-08-25,2023-10-22,0
1945,93,87,2022-08-28,2023-11-30,0
1946,221,87,2022-08-22,2023-08-01,0
1947,115,88,2020-08-08,NULL,0
1948,84,88,2020-08-09,2021-09-04,0
1949,106,88,2020-08-12,2021-10-27,0
1950,2,88,2020-08-31,2021-08-18,0
1951,5,88,2020-08-09,2021-09-01,0
1952,303,88,2020-08-31,NULL,0
1953,462,88,2020-08-21,2021-10-22,0
1954,461,88,2020-09-01,2021-10-14,0
1955,241,88,2020-08-28,2021-08-26,0
1956,296,88,2020-08-11,2021-07-04,0
1957,260,88,2020-08-13,2021-10-18,0
1958,266,88,2020-08-06,2021-05-31,0
1959,256,88,2020-08-08,2021-08-08,0
1960,466,88,2020-08-20,2021-05-22,0
1961,478,88,2020-08-16,NULL,0
1962,249,88,2020-08-04,2021-08-19,0
1963,475,88,2020-08-24,2021-09-07,0
1964,180,88,2020-08-15,2021-08-07,0
1965,419,88,2020-08-14,2021-08-15,0
1966,369,88,2020-08-08,NULL,0
1967,32,88,2020-08-09,NULL,0
1968,261,88,2020-08-29,2021-07-29,0
1969,15,88,2020-08-06,2021-06-24,0
1970,64,88,2020-08-03,2021-10-27,0
1971,465,88,2020-08-23,2021-06-14,0
1972,357,88,2020-08-06,2021-05-26,0
1973,91,88,2020-08-30,2021-08-16,0
1974,112,88,2020-08-16,2021-07-14,0
1975,276,88,2020-08-09,2021-06-16,0
1976,154,88,2020-08-21,2021-06-05,0
1977,431,89,2021-08-23,2022-03-16,0
1978,157,89,2021-08-13,2022-07-11,0
1979,441,89,2021-08-10,2022-03-11,0
1980,96,89,2021-08-30,2022-03-10,0
1981,396,89,2021-08-10,2022-03-19,0
1982,496,89,2021-08-28,2022-03-10,0
1983,187,89,2021-08-19,2022-05-16,0
1984,162,89,2021-08-02,2022-06-03,0
1985,179,89,2021-08-12,2022-06-11,0
1986,52,89,2021-08-10,NULL,0
1987,169,89,2021-08-21,NULL,0
1988,227,89,2021-08-20,2022-06-13,0
1989,365,89,2021-08-12,2022-06-08,0
1990,390,89,2021-08-04,2022-04-03,0
1991,93,89,2021-08-31,2022-09-03,0
1992,146,89,2021-08-19,2022-04-13,0
1993,69,89,2021-08-31,2022-07-22,0
1994,265,89,2021-08-23,NULL,0
1995,74,89,2021-08-07,NULL,0
1996,336,89,2021-08-20,2022-08-31,0
1997,110,89,2021-08-10,NULL,0
1998,486,90,2020-09-11,2021-05-12,0
1999,137,90,2020-09-03,NULL,0
2000,1,90,2020-08-26,NULL,0
2001,467,90,2020-08-29,2021-08-12,0
2002,238,90,2020-09-09,2021-09-05,0
2003,9,90,2020-09-05,2021-06-02,0
2004,464,90,2020-08-19,NULL,0
2005,275,90,2020-08-21,2021-08-09,0
2006,26,90,2020-08-21,2021-07-12,0
2007,242,90,2020-08-15,2021-06-30,0
2008,317,90,2020-09-05,2021-10-07,0
2009,165,90,2020-08-28,NULL,0
2010,449,90,2020-08-22,2021-05-24,0
2011,361,90,2020-08-14,2021-08-23,0
2012,292,90,2020-09-10,2021-07-14,0
2013,453,90,2020-08-16,2021-09-14,0
2014,43,90,2020-08-19,NULL,0
2015,267,90,2020-09-10,2021-07-25,0
2016,306,90,2020-08-14,2021-07-26,0
2017,342,90,2020-08-23,2021-09-10,0
2018,60,90,2020-08-16,2021-06-18,0
2019,282,90,2020-09-05,2021-07-03,0
2020,217,90,2020-09-10,2021-07-16,0
2021,138,90,2020-08-20,2021-06-07,0
2022,97,90,2020-08-20,NULL,0
2023,387,90,2020-08-25,2021-07-09,0
2024,434,90,2020-08-31,2021-04-20,0
2025,374,90,2020-09-03,2021-09-04,0
2026,259,91,2023-08-25,2024-04-01,0
2027,283,91,2023-09-04,2024-07-17,0
2028,202,91,2023-09-07,2024-04-08,0
2029,247,91,2023-08-23,NULL,0
2030,460,91,2023-09-05,2024-06-14,0
2031,77,91,2023-08-24,2024-03-15,0
2032,352,91,2023-08-24,2024-04-25,0
2033,449,91,2023-09-07,NULL,0
2034,409,91,2023-08-29,2024-03-13,0
2035,405,91,2023-08-12,2024-03-17,0
2036,141,91,2023-08-17,2024-03-05,0
2037,54,91,2023-08-12,2024-04-29,0
2038,264,91,2023-08-30,NULL,0
2039,4,91,2023-08-18,NULL,0
2040,363,91,2023-09-03,NULL,0
2041,308,91,2023-08-22,2024-05-07,0
2042,201,91,2023-08-18,2024-04-18,0
2043,90,91,2023-08-15,2024-02-07,0
2044,187,91,2023-08-23,2024-04-01,0
2045,333,91,2023-08-17,NULL,0
2046,464,91,2023-08-17,NULL,0
2047,47,92,2023-08-29,2024-04-01,0
2048,89,92,2023-09-10,NULL,0
2049,241,92,2023-08-24,2024-07-08,0
2050,441,92,2023-09-09,2024-06-30,0
2051,30,92,2023-09-06,2024-05-19,0
2052,211,92,2023-09-01,2024-09-11,0
2053,347,92,2023-08-25,NULL,0
2054,109,92,2023-08-24,2024-09-12,0
2055,439,92,2023-08-19,2024-04-10,0
2056,92,92,2023-08-20,2024-09-01,0
2057,332,92,2023-09-01,2024-09-02,0
2058,377,92,2023-08-30,2024-04-18,0
2059,204,92,2023-09-10,2024-07-22,0
2060,99,92,2023-08-24,2024-07-27,0
2061,145,92,2023-09-06,2024-08-12,0
2062,148,92,2023-08-26,2024-09-12,0
2063,133,92,2023-08-21,2024-08-17,0
2064,10,92,2023-09-08,2024-08-31,0
2065,272,92,2023-08-22,2024-08-12,0
2066,62,92,2023-09-09,2024-04-04,0
2067,442,92,2023-08-22,NULL,0
2068,278,92,2023-08-19,2024-06-30,0
2069,323,92,2023-08-18,2024-06-27,0
2070,117,92,2023-08-27,NULL,0
2071,31,92,2023-08-19,NULL,0
2072,497,92,2023-08-29,2024-08-15,0
2073,266,92,2023-08-27,2024-09-01,0
